timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753734504371,177,-222,200,,Thread Group 1-10,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,176,0,2
1753734524553,10,-223,200,,Thread Group 1-10,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,10,0,4
1753734544571,302,-224,200,,Thread Group 1-10,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,302,0,8
1753734564885,7,-225,200,,Thread Group 1-10,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,7,0,2
1753734584900,124,-226,200,,Thread Group 1-10,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,124,0,1
1753734605036,900,-229,200,,Thread Group 1-10,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,900,0,2
1753734364495,21371,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-7,,true,,17297,8233,45,45,null,0,220088,19
1753734384510,5528,-213,200,,Thread Group 1-7,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5527,0,2
1753734410044,9,-217,200,,Thread Group 1-7,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,9,0,2
1753734430066,263,-218,200,,Thread Group 1-7,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,263,0,3
1753734450343,285,-219,200,,Thread Group 1-7,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,285,0,1
1753734470632,13716,-221,200,,Thread Group 1-7,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,13714,0,1
1753734504356,227,-222,200,,Thread Group 1-7,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,227,0,2
1753734524585,13,-223,200,,Thread Group 1-7,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,13,0,2
1753734544602,243,-224,200,,Thread Group 1-7,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,243,0,2
1753734564853,7,-225,200,,Thread Group 1-7,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,7,0,2
1753734584868,114,-226,200,,Thread Group 1-7,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,113,0,1
1753734604988,966,-229,200,,Thread Group 1-7,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,965,0,1
1753734368201,18750,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-5,,true,,17297,8233,45,45,null,0,220104,37
1753734388202,5412,-213,200,,Thread Group 1-5,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5412,0,1
1753734413623,20,-217,200,,Thread Group 1-5,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,19,0,3
1753734433639,225,-218,200,,Thread Group 1-5,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,225,0,7
1753734453888,95,-219,200,,Thread Group 1-5,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,95,0,3
1753734473994,11499,-221,200,,Thread Group 1-5,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,11499,0,2
1753734505502,100,-222,200,,Thread Group 1-5,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,100,0,3
1753734525614,30,-223,200,,Thread Group 1-5,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,30,0,4
1753734545653,197,-224,200,,Thread Group 1-5,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,196,0,5
1753734565859,11,-225,200,,Thread Group 1-5,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,11,0,1
1753734585879,669,-226,200,,Thread Group 1-5,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,669,0,3
1753734606564,492,-229,200,,Thread Group 1-5,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,492,0,5
1753734369754,17211,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-12,,true,,17297,8233,45,45,null,0,220102,30
1753734389757,5728,-213,200,,Thread Group 1-12,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5727,0,2
1753734415497,72,-217,200,,Thread Group 1-12,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,72,0,1
1753734435565,448,-218,200,,Thread Group 1-12,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,448,0,6
1753734456032,764,-219,200,,Thread Group 1-12,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,764,0,4
1753734476802,8836,-221,200,,Thread Group 1-12,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,8820,0,2
1753734505659,95,-222,200,,Thread Group 1-12,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,95,0,2
1753734525757,13,-223,200,,Thread Group 1-12,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,13,0,5
1753734545782,71,-224,200,,Thread Group 1-12,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,70,0,4
1753734565859,11,-225,200,,Thread Group 1-12,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,11,0,1
1753734585879,702,-226,200,,Thread Group 1-12,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,701,0,1
1753734606597,471,-229,200,,Thread Group 1-12,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,471,0,2
1753734369989,16999,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-9,,true,,17297,8233,45,45,null,0,220115,30
1753734389992,5616,-213,200,,Thread Group 1-9,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5614,0,1
1753734415621,179,-217,200,,Thread Group 1-9,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,177,0,2
1753734435800,223,-218,200,,Thread Group 1-9,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,223,0,4
1753734456048,748,-219,200,,Thread Group 1-9,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,748,0,2
1753734476802,9249,-221,200,,Thread Group 1-9,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,9249,0,3
1753734506067,401,-222,200,,Thread Group 1-9,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,401,0,4
1753734526478,20,-223,200,,Thread Group 1-9,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,20,0,3
1753734546516,66,-224,200,,Thread Group 1-9,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,66,0,2
1753734566589,17,-225,200,,Thread Group 1-9,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,17,0,4
1753734586616,48,-226,200,,Thread Group 1-9,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,48,0,2
1753734606672,432,-229,200,,Thread Group 1-9,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,432,0,3
1753734384679,11770,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-16,,true,,17297,8233,45,45,null,0,220097,36
1753734404691,5081,-213,200,,Thread Group 1-16,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5073,0,4
1753734429781,16,-217,200,,Thread Group 1-16,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,16,0,8
1753734449802,118,-218,200,,Thread Group 1-16,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,118,0,2
1753734469920,206,-219,200,,Thread Group 1-16,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,206,0,7
1753734490143,4709,-221,200,,Thread Group 1-16,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,4708,0,2
1753734514865,475,-222,200,,Thread Group 1-16,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,475,0,2
1753734535344,11,-223,200,,Thread Group 1-16,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,11,0,2
1753734555368,244,-224,200,,Thread Group 1-16,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,242,0,4
1753734575617,12,-225,200,,Thread Group 1-16,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,12,0,1
1753734595644,112,-226,200,,Thread Group 1-16,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,112,0,3
1753734615759,786,-229,200,,Thread Group 1-16,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,786,0,1
1753734387225,9220,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-8,,true,,17297,8233,45,45,null,0,220113,27
1753734407235,5074,-213,200,,Thread Group 1-8,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5073,0,2
1753734432318,32,-217,200,,Thread Group 1-8,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,31,0,2
1753734452359,159,-218,200,,Thread Group 1-8,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,159,0,3
1753734472527,88,-219,200,,Thread Group 1-8,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,88,0,1
1753734492627,2073,-221,200,,Thread Group 1-8,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,2064,0,2
1753734514704,615,-222,200,,Thread Group 1-8,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,615,0,2
1753734535327,8,-223,200,,Thread Group 1-8,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,8,0,4
1753734555349,257,-224,200,,Thread Group 1-8,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,257,0,5
1753734575619,10,-225,200,,Thread Group 1-8,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,10,0,2
1753734595639,107,-226,200,,Thread Group 1-8,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,107,0,3
1753734615759,797,-229,200,,Thread Group 1-8,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,797,0,1
1753734384312,12204,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-13,,true,,17297,8233,45,45,null,0,220107,28
1753734404322,5059,-213,200,,Thread Group 1-13,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5058,0,4
1753734429393,13,-217,200,,Thread Group 1-13,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,13,0,5
1753734449417,422,-218,200,,Thread Group 1-13,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,422,0,3
1753734469842,242,-219,200,,Thread Group 1-13,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,242,0,1
1753734490098,4584,-221,200,,Thread Group 1-13,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,4576,0,2
1753734514689,651,-222,200,,Thread Group 1-13,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,651,0,1
1753734535344,11,-223,200,,Thread Group 1-13,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,11,0,3
1753734555372,256,-224,200,,Thread Group 1-13,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,255,0,2
1753734575633,6,-225,200,,Thread Group 1-13,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,6,0,2
1753734595656,112,-226,200,,Thread Group 1-13,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,111,0,2
1753734615774,848,-229,200,,Thread Group 1-13,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,848,0,3
1753734385156,11367,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-3,,true,,17297,8233,45,45,null,0,220144,26
1753734405168,5057,-213,200,,Thread Group 1-3,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5057,0,7
1753734430240,9,-217,200,,Thread Group 1-3,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,9,0,2
1753734450266,289,-218,200,,Thread Group 1-3,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,289,0,3
1753734470555,398,-219,200,,Thread Group 1-3,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,398,0,1
1753734491002,3724,-221,200,,Thread Group 1-3,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,3715,0,2
1753734514735,605,-222,200,,Thread Group 1-3,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,605,0,1
1753734535344,12,-223,200,,Thread Group 1-3,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,11,0,1
1753734555366,248,-224,200,,Thread Group 1-3,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,248,0,4
1753734575618,10,-225,200,,Thread Group 1-3,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,10,0,0
1753734595640,139,-226,200,,Thread Group 1-3,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,139,0,3
1753734615790,876,-229,200,,Thread Group 1-3,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,876,0,2
1753734391796,6596,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-6,,true,,17297,8233,45,45,null,0,220076,144
1753734411805,5236,-213,200,,Thread Group 1-6,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5221,0,2
1753734437037,18,-217,200,,Thread Group 1-6,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,17,0,7
1753734457068,148,-218,200,,Thread Group 1-6,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,148,0,5
1753734477216,286,-219,200,,Thread Group 1-6,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,286,0,19
1753734497510,324,-221,200,,Thread Group 1-6,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,321,0,2
1753734517833,114,-222,200,,Thread Group 1-6,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,114,0,5
1753734537954,7,-223,200,,Thread Group 1-6,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,7,0,3
1753734557969,112,-224,200,,Thread Group 1-6,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,111,0,89
1753734578093,18,-225,200,,Thread Group 1-6,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,18,0,4
1753734598123,170,-226,200,,Thread Group 1-6,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,170,0,4
1753734618306,163,-229,200,,Thread Group 1-6,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,163,0,4
1753734391996,6877,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-15,,true,,17297,8233,45,45,null,0,220139,32
1753734412006,5509,-213,200,,Thread Group 1-15,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5509,0,2
1753734437519,19,-217,200,,Thread Group 1-15,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,19,0,5
1753734457563,130,-218,200,,Thread Group 1-15,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,130,0,1
1753734477702,281,-219,200,,Thread Group 1-15,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,281,0,1
1753734498005,513,-221,200,,Thread Group 1-15,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,505,0,2
1753734518531,75,-222,200,,Thread Group 1-15,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,75,0,1
1753734538611,30,-223,200,,Thread Group 1-15,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,30,0,8
1753734558653,32,-224,200,,Thread Group 1-15,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,32,0,4
1753734578697,17,-225,200,,Thread Group 1-15,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,17,0,3
1753734598729,50,-226,200,,Thread Group 1-15,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,50,0,2
1753734618792,221,-229,200,,Thread Group 1-15,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,221,0,3
1753734420722,9674,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-24,,true,,17297,8233,45,45,null,0,220114,21
1753734440737,5416,-213,200,,Thread Group 1-24,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5416,0,1
1753734466171,9,-217,200,,Thread Group 1-24,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,9,0,1
1753734486193,1123,-218,200,,Thread Group 1-24,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,1123,0,1
1753734507330,75,-219,200,,Thread Group 1-24,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,75,0,1
1753734527414,2161,-221,200,,Thread Group 1-24,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,2161,0,2
1753734549579,94,-222,200,,Thread Group 1-24,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,94,0,1
1753734569681,43,-223,200,,Thread Group 1-24,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,43,0,4
1753734589733,43,-224,200,,Thread Group 1-24,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,41,0,3
1753734609789,47,-225,200,,Thread Group 1-24,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,47,0,4
1753734629841,404,-226,200,,Thread Group 1-24,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,404,0,2
1753734650250,259,-229,200,,Thread Group 1-24,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,259,0,1
1753734420798,9632,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-21,,true,,17297,8233,45,45,null,0,220122,29
1753734440813,5358,-213,200,,Thread Group 1-21,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,5357,0,2
1753734466186,7,-217,200,,Thread Group 1-21,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,7,0,1
1753734486193,1091,-218,200,,Thread Group 1-21,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,1091,0,1
1753734507299,87,-219,200,,Thread Group 1-21,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,86,0,2
1753734527398,2175,-221,200,,Thread Group 1-21,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,2175,0,4
1753734549579,94,-222,200,,Thread Group 1-21,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,94,0,1
1753734569680,39,-223,200,,Thread Group 1-21,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,39,0,3
1753734589733,38,-224,200,,Thread Group 1-21,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,38,0,3
1753734609786,59,-225,200,,Thread Group 1-21,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,58,0,9
1753734629855,413,-226,200,,Thread Group 1-21,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,413,0,2
1753734650280,271,-229,200,,Thread Group 1-21,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,271,0,1
1753734453567,14458,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-26,,true,,17297,8233,45,45,null,0,220083,31
1753734473568,11657,-213,200,,Thread Group 1-26,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,11657,0,2
1753734505234,7,-217,200,,Thread Group 1-26,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,7,0,3
1753734525252,289,-218,200,,Thread Group 1-26,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,289,0,4
1753734545545,68,-219,200,,Thread Group 1-26,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,68,0,6
1753734565623,657,-221,200,,Thread Group 1-26,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,657,0,6
1753734586289,300,-222,200,,Thread Group 1-26,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,300,0,1
1753734606596,19,-223,200,,Thread Group 1-26,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,19,0,1
1753734626621,35,-224,200,,Thread Group 1-26,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,34,0,1
1753734646659,20,-225,200,,Thread Group 1-26,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,19,0,5
1753734666688,199,-226,200,,Thread Group 1-26,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,199,0,1
1753734686901,1207,-229,200,,Thread Group 1-26,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,1207,0,1
1753734455634,12451,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-18,,true,,17297,8233,45,45,null,0,220082,32
1753734475633,10721,-213,200,,Thread Group 1-18,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,10708,0,1
1753734506365,10,-217,200,,Thread Group 1-18,text,true,,1862,323,45,45,http://localhost:8080/app/views/shoppingCart.html,10,0,4
1753734526382,156,-218,200,,Thread Group 1-18,text,true,,1796,973,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdRequest,156,0,6
1753734546547,73,-219,200,,Thread Group 1-18,text,true,,1727,970,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountByIdNewRequest,73,0,5
1753734566636,85,-221,200,,Thread Group 1-18,text,true,,583,703,45,45,http://172.20.48.1:8080/order/api/v1/shippingcost/,85,0,3
1753734586725,57,-222,200,,Thread Group 1-18,text,true,,1208,1014,45,45,http://172.20.48.1:8081//accountservice/ws/GetAccountPaymentPreferencesRequest,57,0,2
1753734606795,64,-223,200,,Thread Group 1-18,text,true,,1304,334,45,45,http://localhost:8080/app/order/views/orderPayment-page.html,64,0,2
1753734626875,17,-224,200,,Thread Group 1-18,text,true,,4982,869,45,45,http://172.20.48.1:8081//accountservice/ws/GetCountriesRequest,16,0,2
1753734646896,7,-225,200,,Thread Group 1-18,,true,,560,485,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,7,0,2
1753734666905,57,-226,200,,Thread Group 1-18,text,true,,1068,1191,45,45,http://172.20.48.1:8081//accountservice/ws/UpdateMasterCreditMethodRequest,57,0,3
1753734686963,1204,-229,200,,Thread Group 1-18,text,true,,1069,969,45,45,http://172.20.48.1:8081//accountservice/ws/AccountLogoutRequest,1204,0,2
1753734460437,7898,Выбор наушников BEATS STUDIO 2 OVER-EAR MATTE BLACK HEADPHONES,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-27,,true,,17297,8233,45,45,null,0,220065,42
1753734480441,6372,-213,200,,Thread Group 1-27,text,true,,1138,402,45,45,http://172.20.48.1:8080/catalog/api/v1/MostPopularComments,6359,0,2
